,cellosaurus_id,standard_drug_name,dataset,info,n_dosage,min_dosage,max_dosage,IC50,IC90,EC50,Einf,AUC,fitted_mae
214,A-172,ciclopirox,All,CTRP2,16,0.002,66.0,3.10989,7.78097,2.2437,0.799049,22.6791,0.0391923
215,A-172,ciclosporin,All,CTRP2,16,0.001,33.0,7.20253,12.1937,3.06831,0.278872,4.93986,0.0471759
216,A-172,CID-5951923,All,CTRP2,16,0.002,66.0,8.55611,10.3767,5.45032,0.046029,0.260118,0.0492168
217,A-172,Cisplatin,All,"GDSC2,GDSC1",28,0.00400211,10.0,4.86845,8.56923,1.84791,0.285325,5.00557,0.129625
218,A-172,clofarabine,All,CTRP2,16,0.002,66.0,3.84885,8.07065,2.90075,0.758169,18.1547,0.0835349
219,A-172,COL-3,All,CTRP2,16,0.002,66.0,7.816,10.7238,4.96408,0.207724,2.05287,0.0543034
220,A-172,Compound 1541A,All,CTRP2,16,0.0011,37.0,7.49677,9.21793,4.64564,0.0511752,0.273641,0.0189139
221,A-172,compound 1B,All,CTRP2,16,0.002,66.0,8.00801,10.2286,5.27396,0.125321,0.901527,0.0490778
222,A-172,Compound 23 citrate,All,CTRP2,16,0.001,33.0,3.54691,8.16564,2.10999,0.670928,15.5429,0.0661708
223,A-172,CP466722,All,GDSC1,9,0.0625,16.0,5.31347,7.58817,3.14622,0.219474,3.20495,0.0734027
224,A-172,CP724714,All,GDSC1,9,0.04,10.24,4.57,6.64063,2.58119,0.21618,2.86861,0.0537679
225,A-172,CPI-613,All,GDSC1,9,1.0,256.0,7.82677,9.1587,7.27062,0.570962,6.41204,0.128102
226,A-172,CR-1-31B,All,CTRP2,15,0.001,33.0,1.32889,40.8246,-16.0291,0.551492,44.823,0.0678511
227,A-172,Crizotinib,All,"CTRP2,GDSC2,CCLE",30,0.00100053,66.0,2.28043,4.28241,2.25161,0.984188,23.6016,0.0879854
228,A-172,crizotinib:PLX-4032 (2:1 mol/mol),All,CTRP2,16,0.0015,50.0,1.84922,6.06497,1.38044,0.87844,26.8745,0.0680738
229,A-172,cucurbitacin I,All,CTRP2,16,0.001,33.0,-0.521339,5.50212,-1.16057,0.883937,38.7594,0.0530441
230,A-172,CUDC-101,All,GDSC1,9,0.02,5.12,-0.778226,0.258515,-0.779455,0.998698,39.1871,0.0233936
231,A-172,curcumin,All,CTRP2,16,0.0051,170.0,4.80896,7.4075,4.57198,0.900144,18.1356,0.0483936
232,A-172,CX-5461,All,GDSC1,9,0.04,10.24,4.86013,11.0122,0.697636,0.36885,14.9516,0.0274877
233,A-172,Cyclophosphamide,All,GDSC2,7,0.0100053,10.0,5.83921,7.15035,2.90393,0.0145073,0.0875089,0.0846031
234,A-172,Cytarabine,All,"GDSC2,GDSC1",15,0.00200105,2.0,1.22271,6.16769,-1.40067,0.475281,14.3216,0.124785
235,A-172,cytarabine hydrochloride,All,CTRP2,16,0.002,66.0,7.09331,18.8702,0.483304,0.451231,19.6863,0.0532164
236,A-172,cytochalasin B,All,CTRP2,16,0.001,33.0,3.53608,7.72703,2.30482,0.687998,14.79,0.0423127
237,A-172,CZC24832,All,GDSC2,7,0.0100053,10.0,4.76574,7.94243,2.07537,0.269208,4.54482,0.0620154
238,A-172,Dabrafenib,All,"CTRP2,GDSC2,GDSC1",27,0.002,66.0,8.7964,19.3923,1.50164,0.361081,13.5947,0.0455856
239,A-172,Dacarbazine,All,CTRP2,16,0.002,66.0,7.08614,11.6941,4.03368,0.378307,6.63419,0.0339777
240,A-172,Dacinostat,All,GDSC1,9,0.004,1.024,-2.94601,-1.69902,-2.95192,0.994786,37.2888,0.0416223
241,A-172,Dactinomycin,All,GDSC2,14,1.00053e-05,0.8,-5.62485,1.36902,-6.64546,0.84104,35.3323,0.169231
242,A-172,Dactolisib,All,"CTRP2,GDSC2",23,0.000250132,17.0,0.365252,21.1876,-7.73318,0.596951,39.4314,0.113276
243,A-172,Daporinad,All,"CTRP2,GDSC1",19,6.1e-05,2.0,-7.81095,-5.30765,-7.81194,0.999562,58.7066,0.0737316
244,A-172,Dasatinib,All,"CTRP2,GDSC2",29,0.00100053,66.0,2.57865,12.8502,-0.550331,0.677295,31.0957,0.0986026
245,A-172,DBeQ,All,CTRP2,16,0.002,66.0,2.60799,4.06811,2.60049,0.994354,22.9189,0.0713873
246,A-172,Decitabine,All,CTRP2,16,0.002,66.0,8.07965,11.0549,4.96298,0.181976,1.81202,0.0460473
247,A-172,decitabine:carboplatin (1:1 mol/mol),All,CTRP2,16,0.002,66.0,7.80666,10.2128,5.18097,0.166688,1.33031,0.0254024
248,A-172,decitabine:navitoclax (2:1 mol/mol),All,CTRP2,16,0.0015,50.0,8.08383,9.46613,5.20132,0.0202639,0.0857201,0.0380592
249,A-172,dexamethasone,All,CTRP2,16,0.001,33.0,14.9219,34.9173,-2.68353,0.252484,13.8299,0.0442126
250,A-172,Dihydrorotenone,All,GDSC2,7,0.00100053,1.0,1.27975,6.85834,-2.42995,0.376589,11.7377,0.0649397
251,A-172,Dinaciclib,All,"CTRP2,GDSC2",22,0.00100053,66.0,0.906256,88.815,-39.697,0.532062,48.2155,0.17011
252,A-172,DMOG,All,GDSC1,9,15.625,4000.0,8.97759,11.1343,8.88829,0.95454,37.8491,0.0520078
253,A-172,Docetaxel,All,"CTRP2,GDSC2,GDSC1",38,1.25066e-05,66.0,-5.9413,8.69841,-7.84622,0.858014,52.5126,0.166951
254,A-172,docetaxel:tanespimycin (2:1 mol/mol),All,CTRP2,16,0.0015,50.0,-6.49069,10.3147,-9.11467,0.830127,63.6709,0.086557
255,A-172,Doramapimod,All,"CTRP2,GDSC1",25,0.002,66.0,8.20833,13.7183,3.82616,0.296731,5.86333,0.0996092
256,A-172,Doxorubicin,All,"CTRP2,GDSC1",28,0.002,66.0,-3.46743,-0.0501075,-3.47428,0.997797,63.0943,0.128404
257,A-172,doxorubicin:navitoclax (2:1 mol/mol),All,CTRP2,16,0.0015,50.0,-1.97514,2.86687,-2.10983,0.96945,50.6644,0.0799607
258,A-172,Dyrk1b_0191,All,GDSC1,5,0.0390625,10.0,3.2686,10.1685,-0.145902,0.504245,24.5362,0.121617
259,A-172,"eEF2K Inhibitor, A-484954",All,GDSC1,9,0.078125,20.0,6.66069,8.00459,3.89133,0.0213776,0.165213,0.0998016
260,A-172,Eg5_9814,All,GDSC2,7,0.000100053,0.1,-7.38227,-1.47001,-8.36769,0.81891,43.2879,0.108019
261,A-172,EHT-1864,All,GDSC1,9,0.0390625,10.0,4.98878,12.087,0.238911,0.373797,16.9252,0.0405263
262,A-172,Elephantin,All,GDSC2,7,0.0200105,20.0,3.00422,5.32905,2.52314,0.776499,15.9062,0.0583195
263,A-172,Elesclomol,All,GDSC1,9,0.00078125,0.2,-5.30038,-1.88358,-5.70187,0.871618,39.1468,0.0958221
264,A-172,elocalcitol,All,CTRP2,16,0.002,66.0,8.38901,9.8476,5.57462,0.0284169,0.127495,0.0589255
265,A-172,Embelin,All,GDSC1,9,0.125,32.0,3.39929,5.16705,3.20477,0.8797,21.2944,0.0914013
266,A-172,Entinostat,All,"CTRP2,GDSC2",22,0.002,66.0,2.74282,4.15463,2.73533,0.994167,22.0206,0.0562149
267,A-172,Entospletinib,All,GDSC2,7,0.0100053,10.0,4.57527,10.8232,0.557646,0.391559,13.6311,0.0838732
268,A-172,Enzastaurin,All,GDSC1,9,0.078125,20.0,6.3294,13.9279,1.07167,0.35882,16.883,0.120318
269,A-172,EphB4_9721,All,GDSC1,5,0.0390625,10.0,3.9299,6.53505,2.18955,0.374544,6.94456,0.0635829
270,A-172,epigallocatechin-3-monogallate,All,CTRP2,16,0.009,300.0,7.65861,8.33809,7.5736,0.863405,4.09742,0.0570093
271,A-172,Epirubicin,All,GDSC2,7,0.00100053,1.0,-3.8287,0.392565,-4.29182,0.880048,40.11,0.126096
272,A-172,Epothilone B,All,GDSC1,9,0.000125,0.032,-8.79134,-3.73491,-9.53152,0.840554,48.472,0.0413136
273,A-172,EPZ004777,All,GDSC2,7,0.0100053,10.0,4.66603,7.23706,2.33868,0.240729,3.23305,0.0634424
274,A-172,EPZ5676,All,GDSC2,7,0.0100053,10.0,5.57773,7.21272,2.78841,0.0460228,0.351825,0.0647958
275,A-172,erastin,All,CTRP2,16,0.002,66.0,1.63803,2.15651,1.63803,1.0,29.3558,0.0505993
276,A-172,ERK_2440,All,GDSC2,7,0.0100053,10.0,1.02909,12.7487,-3.41628,0.605842,38.4349,0.0698949
277,A-172,ERK_6604,All,GDSC2,7,0.0100053,10.0,2.71091,10.7201,-0.89793,0.541808,25.8414,0.0940079
278,A-172,Erlotinib,All,"CTRP2,GDSC2,CCLE",31,0.002,66.0,7.48676,11.8761,4.22536,0.326947,5.26583,0.0439859
279,A-172,erlotinib:PLX-4032 (2:1 mol/mol),All,CTRP2,16,0.0015,50.0,7.92093,10.9615,4.55723,0.16172,1.62471,0.0798233
280,A-172,etomoxir,All,CTRP2,16,0.009,300.0,11.24,19.3553,4.93047,0.306768,8.82133,0.0520179
281,A-172,Etoposide,All,"CTRP2,GDSC1",25,0.00086,28.0,4.05045,10.1472,1.4831,0.567776,15.417,0.0742612
282,A-172,ETP-45835,All,GDSC1,9,0.078125,20.0,6.93228,8.46692,3.82954,0.0232625,0.205492,0.0799191
283,A-172,ETP-46464,All,CTRP2,16,0.002,66.0,6.19624,11.4923,3.44591,0.484256,10.603,0.0797786
284,A-172,Fedratinib,All,"CTRP2,GDSC1",25,0.0011,37.0,2.70132,3.73299,2.69685,0.995235,16.6938,0.0812307
285,A-172,FEN1_3940,All,GDSC1,5,0.0390625,10.0,2.40599,3.12649,2.36811,0.942309,11.6928,0.130397
286,A-172,FGFR_0939,All,GDSC1,5,0.00976562,2.5,1.21836,5.02798,-0.6181,0.51493,15.4527,0.0685962
287,A-172,FGFR_3831,All,GDSC1,5,0.0390625,10.0,1.20945,5.31731,0.277632,0.755826,31.9667,0.0381749
288,A-172,FH535,All,GDSC1,9,0.125,32.0,2.3368,4.00354,2.29278,0.970995,33.5607,0.140946
289,A-172,fingolimod,All,CTRP2,16,0.002,66.0,3.2508,4.50484,3.24232,0.99257,18.6397,0.0327801
290,A-172,Flavopiridol,All,GDSC1,9,0.01,2.56,0.963749,6.19144,-1.39582,0.541138,21.9768,0.0946075
291,A-172,Fludarabine,All,GDSC2,7,0.0200105,20.0,6.72609,9.58639,3.32078,0.136246,1.9124,0.0720395
292,A-172,fluorouracil,All,CTRP2,16,0.0041,130.0,7.90685,16.0881,3.20388,0.440891,14.1267,0.059245
293,A-172,fluvastatin,All,CTRP2,16,0.002,66.0,-0.116611,3.20293,-0.166952,0.983341,41.1859,0.0678444
294,A-172,FMK,All,GDSC1,9,0.078125,20.0,6.57374,12.1524,2.08656,0.291749,10.3931,0.111254
295,A-172,Foretinib,All,"CTRP2,GDSC2,GDSC1",32,0.002,66.0,0.0506326,2.40309,0.0427298,0.996309,39.9561,0.0758587
296,A-172,FQI-2,All,CTRP2,14,0.001,17.0,2.02159,5.28268,1.42258,0.800899,17.0419,0.0425997
297,A-172,FR-180204,All,GDSC1,9,0.078125,20.0,5.57178,7.76646,3.49603,0.222474,3.14065,0.04551
298,A-172,FTI-277,All,GDSC1,9,0.004,1.024,0.830862,4.66041,-1.65322,0.387679,10.5465,0.144667
299,A-172,FTY-720,All,GDSC1,9,0.078125,20.0,3.57411,4.25408,3.52328,0.918074,9.67844,0.0292923
300,A-172,Fulvestrant,All,"GDSC2,GDSC1",19,0.00100053,10.0,5.49961,7.17241,2.77273,0.0541469,0.318971,0.0619902
301,A-172,fumonisin B1,All,CTRP2,15,0.015,500.0,10.1491,11.7546,8.39034,0.165281,0.878587,0.0495768
302,A-172,Gallibiscoquinazole,All,GDSC2,7,0.00100053,1.0,2.09815,4.04159,-0.653408,0.0853223,0.791585,0.112405
303,A-172,GANT-61,All,CTRP2,16,0.002,66.0,10.478,18.2273,3.13075,0.22147,5.78767,0.0330408
304,A-172,GDC-0879,All,CTRP2,16,0.002,66.0,7.5276,9.72467,5.24384,0.184929,1.36218,0.0371598
305,A-172,GDC0810,All,GDSC2,7,0.0100053,10.0,5.46944,7.16718,2.76273,0.0584517,0.467011,0.0433991
306,A-172,Gefitinib,All,"CTRP2,GDSC2,GDSC1",32,0.00195312,66.0,4.93072,6.84536,4.54481,0.782117,8.82603,0.114886
307,A-172,Gemcitabine,All,"CTRP2,GDSC2,GDSC1",42,0.000100053,33.0,-1.98592,8.8472,-3.92074,0.806265,41.554,0.154875
308,A-172,Genentech Cpd 10,All,GDSC1,9,0.04,10.24,3.62115,5.71714,2.38858,0.430991,6.72141,0.0667538
309,A-172,GMX-1778,All,CTRP2,16,9.1e-06,0.3,-7.26198,-6.46259,-7.26198,1.0,36.812,0.04014
310,A-172,GNE-317,All,GDSC2,7,0.0100053,10.0,-1.15419,3.96089,-1.75134,0.872445,45.9939,0.108401
311,A-172,gossypol,All,CTRP2,16,0.0011,37.0,6.1756,18.7689,-0.782887,0.457957,21.0744,0.0809686
312,A-172,GSK-3 inhibitor IX,All,CTRP2,16,0.002,66.0,2.38314,4.43171,2.34711,0.980677,24.5129,0.117298
313,A-172,GSK1059615,All,"CTRP2,GDSC1",25,0.001,33.0,2.32574,6.76143,1.4802,0.793588,21.191,0.11879
314,A-172,GSK1070916,All,GDSC1,9,0.01,2.56,2.19087,6.97179,-0.790007,0.405252,13.6679,0.127116
315,A-172,GSK1904529A,All,"GDSC2,GDSC1",16,0.004,10.0,4.82423,9.16619,1.53705,0.318596,6.68854,0.0684353
316,A-172,GSK2578215A,All,GDSC2,7,0.0100053,10.0,5.54642,8.17359,2.40356,0.134652,1.73485,0.0774857
317,A-172,GSK2606414,All,GDSC2,7,0.0100053,10.0,3.61229,7.37585,1.53157,0.457722,10.4761,0.11039
318,A-172,GSK2636771,All,CTRP2,16,0.002,66.0,14.4712,32.2386,-0.873991,0.260743,13.3852,0.0553524
319,A-172,GSK269962A,All,GDSC1,5,0.0195312,5.0,2.74133,6.21744,0.711706,0.43411,11.163,0.0759585
320,A-172,GSK343,All,GDSC2,7,0.00100053,1.0,1.50319,3.56441,-0.740262,0.167652,1.72746,0.0882896
321,A-172,GSK4112,All,CTRP2,16,0.002,66.0,8.05833,9.63266,5.52651,0.0567455,0.278863,0.0721603
322,A-172,GSK429286A,All,GDSC1,9,0.078125,20.0,6.67,10.0102,3.11411,0.175866,3.65442,0.106709
323,A-172,GSK461364,All,CTRP2,16,0.002,66.0,-2.2578,5.45761,-2.86279,0.914067,54.1829,0.0785081
324,A-172,GSK591,All,GDSC2,7,0.0100053,10.0,5.28972,7.14449,2.69676,0.0885782,0.785677,0.0725903
325,A-172,GSK650394,All,GDSC1,9,0.0625,16.0,4.42545,10.4851,1.10483,0.461509,19.7512,0.0990404
326,A-172,GSK690693,All,GDSC1,9,0.04,10.24,5.60729,7.61979,2.68288,0.0788712,0.940447,0.0531306
327,A-172,GW-2580,All,GDSC1,9,0.078125,20.0,6.13813,8.27354,3.57605,0.133682,1.74283,0.0346343
328,A-172,GW-405833,All,CTRP2,16,0.0041,130.0,5.88585,7.19733,5.73021,0.870354,8.15513,0.0426818
329,A-172,GW441756,All,GDSC1,9,0.0078125,2.0,3.83561,5.67564,0.405486,0.0327331,0.348355,0.224799
330,A-172,GW843682X,All,CTRP2,16,0.001,33.0,6.1037,10.164,3.30468,0.360489,5.50161,0.0646335
331,A-172,HBX-41108,All,CTRP2,16,0.002,66.0,5.84299,11.4827,3.15565,0.519606,12.4835,0.0520725
332,A-172,HC-067047,All,CTRP2,16,0.002,66.0,8.09583,10.3478,5.26696,0.119042,0.865448,0.0291375
333,A-172,HG6-64-1,All,GDSC1,9,0.02,5.12,-0.264329,2.12455,-0.4439,0.917605,33.8284,0.121671
334,A-172,HLI 373,All,CTRP2,16,0.001,33.0,3.11689,5.4086,2.83121,0.863897,13.8579,0.0846069
335,A-172,hyperforin,All,CTRP2,16,0.002,66.0,7.89305,11.4729,4.67219,0.243302,3.02575,0.0411488
336,A-172,I-BET-762,All,"CTRP2,GDSC2,GDSC1",31,0.002,66.0,8.83748,14.5853,3.81623,0.255837,5.1305,0.0596609
337,A-172,I-BET151,All,CTRP2,16,0.002,66.0,6.56384,14.0243,2.47865,0.461828,13.783,0.0314629
338,A-172,I-BRD9,All,GDSC2,7,0.0100053,10.0,4.05955,8.0787,1.52679,0.400532,9.34033,0.0737088
339,A-172,IAP_5620,All,"GDSC2,GDSC1",11,0.0100053,10.0,5.28967,8.03145,2.33432,0.171231,2.35096,0.100616
340,A-172,IAP_7638,All,GDSC1,5,0.0390625,10.0,5.76281,7.48736,2.76058,0.0427011,0.428129,0.0853184
341,A-172,Ibrutinib,All,"CTRP2,GDSC2",23,0.002,66.0,5.16371,10.163,3.21187,0.595576,13.6921,0.122918
342,A-172,IC-87114,All,"CTRP2,GDSC1",25,0.002,66.0,8.59913,10.4976,5.42331,0.0494201,0.291752,0.0511637
343,A-172,ICL1100013,All,GDSC1,5,0.078125,20.0,1.21557,6.89582,-0.00178795,0.768809,42.7915,0.0520061
344,A-172,Idelalisib,All,"CTRP2,GDSC1",25,0.002,66.0,6.9368,9.54624,4.96973,0.320509,3.05727,0.0462911
345,A-172,IGF1R_3801,All,GDSC2,7,0.0100053,10.0,-0.524546,4.93201,-1.40404,0.824752,41.3657,0.0768327
346,A-172,IGFR_3801,All,GDSC1,5,0.0390625,10.0,-1.64315,2.77953,-1.95871,0.921774,59.0808,0.0143899
347,A-172,Imatinib,All,CTRP2,16,0.002,66.0,5.61196,6.17717,5.53053,0.843045,3.17357,0.0537529
348,A-172,IMD-0354,All,GDSC1,9,0.078125,20.0,-0.784387,5.76669,-1.70285,0.84718,58.0363,0.0448695
349,A-172,importazole,All,CTRP2,16,0.0061,200.0,11.0857,19.2572,4.39364,0.283845,8.10362,0.0418907
350,A-172,indisulam,All,CTRP2,16,0.001,33.0,2.05551,5.02076,1.78896,0.901565,20.8428,0.0709196
351,A-172,IOX2,All,GDSC1,5,0.000390625,0.1,0.602221,14.6941,-9.30624,0.351635,23.1298,0.0845835
352,A-172,IPA-3,All,GDSC1,9,0.125,32.0,4.11391,4.90206,4.05786,0.922031,11.4401,0.0760815
353,A-172,Ipatasertib,All,GDSC2,7,0.0100053,10.0,4.53427,9.32189,1.26244,0.364383,9.77969,0.100294
354,A-172,IPR-456,All,CTRP2,16,0.002,66.0,8.93882,15.4813,3.46465,0.274468,6.31628,0.0364408
355,A-172,IRAK4_4710,All,GDSC2,7,0.0100053,10.0,7.51138,21.9861,-2.79145,0.346163,20.7956,0.0866082
356,A-172,Irinotecan,All,"GDSC2,CCLE",22,0.0025,10.0,1.71843,4.58007,1.11949,0.774028,16.1848,0.123182
357,A-172,isoevodiamine,All,CTRP2,16,0.001,33.0,4.58539,9.48604,2.43035,0.551268,11.8853,0.0370251
358,A-172,isonicotinohydroxamic acid,All,CTRP2,16,0.001,33.0,7.52761,8.9179,4.59959,0.0193697,0.0824533,0.0308227
359,A-172,ISOX,All,CTRP2,16,0.001,33.0,2.21797,3.8883,2.18192,0.976293,18.9515,0.0287317
360,A-172,ISOX:bortezomib (250:1 mol/mol),All,CTRP2,16,0.00051,17.0,0.60034,1.56765,0.600021,0.999637,23.2104,0.0846324
361,A-172,Ispinesib Mesylate,All,GDSC1,9,0.0005,0.128,0.310067,2.91846,-3.82564,0.0595539,0.910023,0.0739994
362,A-172,istradefylline,All,CTRP2,15,0.001,33.0,6.77829,8.55276,4.43876,0.104614,0.594528,0.0235223
363,A-172,itraconazole,All,CTRP2,16,0.00051,17.0,5.37143,8.21716,2.96931,0.270641,2.7204,0.062965
364,A-172,IU1,All,CTRP2,16,0.002,66.0,6.34862,7.70465,5.45213,0.379199,1.96017,0.105168
365,A-172,IWP-2,All,GDSC2,7,0.00100053,1.0,2.38636,4.34502,-0.648025,0.0643435,0.594932,0.151427
366,A-172,JAK_8517,All,GDSC2,7,0.0100053,10.0,0.476318,2.86704,0.327762,0.931839,29.3111,0.0505854
367,A-172,JAK1_3715,All,GDSC1,5,0.0390625,10.0,4.50618,6.98514,2.35793,0.25929,4.22878,0.126174
368,A-172,JAK1_8709,All,GDSC2,7,0.0100053,10.0,6.92693,19.9626,-2.21923,0.352598,20.1278,0.110353
369,A-172,JAK3_7406,All,GDSC1,5,0.0390625,10.0,4.11084,8.34261,1.43489,0.399003,12.0082,0.0807294
370,A-172,JNJ38877605,All,GDSC1,9,0.078125,20.0,8.93576,19.3801,0.202561,0.274754,15.0455,0.0740816
371,A-172,JNK Inhibitor VIII,All,GDSC1,9,0.0390625,10.0,5.0761,7.31458,2.52856,0.151635,2.09327,0.184989
372,A-172,JNK-9L,All,GDSC1,9,0.02,5.12,-1.46336,0.642297,-1.49833,0.981758,47.8126,0.126767
373,A-172,JQ-1:carboplatin (1:1 mol/mol),All,CTRP2,16,0.002,66.0,6.7328,14.2202,2.51507,0.449667,13.3331,0.0363778
374,A-172,JQ-1:MK-0752 (1:1 mol/mol),All,CTRP2,16,0.002,66.0,6.01844,17.0949,0.497486,0.501287,21.6894,0.0612652
375,A-172,JQ-1:navitoclax (2:1 mol/mol),All,CTRP2,16,0.0015,50.0,6.53532,11.9377,3.20546,0.410338,8.61867,0.0520918
376,A-172,JQ-1:UNC0638 (2:1 mol/mol),All,CTRP2,15,0.0015,25.0,7.91527,23.3901,-2.16235,0.385919,20.3542,0.0339095
377,A-172,JQ-1:vorinostat (2:1 mol/mol),All,CTRP2,16,0.0015,50.0,1.96443,3.76668,1.94615,0.988858,24.5504,0.0967917
378,A-172,JQ1,All,"CTRP2,GDSC1",29,0.002,66.0,5.39758,10.4134,3.29991,0.570366,12.8202,0.103924
379,A-172,JQ12,All,GDSC1,9,0.02,5.12,-0.310046,0.563628,-0.311019,0.998777,33.3335,0.0530212
380,A-172,JW-480,All,CTRP2,16,0.002,66.0,7.74049,9.39775,5.4828,0.0954594,0.50414,0.049677
381,A-172,JW-7-24-1,All,GDSC1,9,0.04,10.24,2.55016,8.87003,-0.0982671,0.569599,27.4771,0.0645937
382,A-172,JW-74,All,CTRP2,16,0.002,66.0,7.05824,16.4035,1.68361,0.440688,15.8169,0.0661919
383,A-172,kb NB 142-70,All,GDSC1,9,0.078125,20.0,4.8614,11.0323,1.40505,0.452125,19.4843,0.0714002
384,A-172,KH-CB19,All,CTRP2,16,0.00051,17.0,10.8205,31.0928,-4.29997,0.325247,18.6084,0.0579336
385,A-172,KHS101,All,CTRP2,16,0.002,66.0,5.12482,9.22802,3.6336,0.620677,12.0535,0.042898
386,A-172,Ki8751,All,CTRP2,16,0.002,66.0,6.84815,11.4381,3.98457,0.404979,7.21797,0.119512
387,A-172,KIN001-042,All,GDSC1,9,0.04,10.24,7.18721,17.0898,-0.640622,0.299422,16.1076,0.0932625
388,A-172,KIN001-236,All,GDSC1,9,0.04,10.24,4.33073,6.48143,2.51174,0.269793,3.84584,0.0409298
389,A-172,KIN001-244,All,GDSC1,9,0.078125,20.0,3.97119,5.92046,3.21437,0.59757,10.0919,0.0365986
390,A-172,KIN001-260,All,GDSC1,9,0.078125,20.0,6.01217,8.04552,3.60884,0.138659,1.72633,0.029057
391,A-172,KIN001-266,All,GDSC1,9,0.078125,20.0,3.70921,4.46934,3.60789,0.854597,8.3384,0.0512138
392,A-172,KIN001-270,All,GDSC1,9,0.078125,20.0,5.84195,9.08608,3.0559,0.263182,5.60748,0.0421773
393,A-172,Ko-143,All,CTRP2,16,0.0041,130.0,8.47154,16.9776,3.19482,0.407493,13.1793,0.0794714
394,A-172,Kobe2602,All,GDSC1,9,0.078125,20.0,5.43149,7.48594,3.54101,0.233855,3.11275,0.0539884
395,A-172,KPT185,All,CTRP2,16,0.002,66.0,-0.183934,6.52965,-0.891236,0.884771,42.868,0.107503
396,A-172,KRAS (G12C) Inhibitor-12,All,GDSC2,7,0.0200105,20.0,6.25155,8.4983,3.53849,0.131577,1.44753,0.0819727
397,A-172,KU 0060648,All,CTRP2,16,0.001,33.0,4.37691,6.13332,3.87752,0.697412,6.36607,0.0648604
398,A-172,KU-0063794,All,CTRP2,16,0.002,66.0,4.47146,11.8421,1.7491,0.615123,20.9356,0.0464446
399,A-172,KU-55933,All,"CTRP2,GDSC1",25,0.002,66.0,5.49312,6.23732,5.38091,0.835844,4.07728,0.111354
400,A-172,KU-60019,All,"CTRP2,GDSC1",25,0.002,66.0,6.05416,7.68962,5.22991,0.49672,3.40478,0.0672058
401,A-172,KW-2449,All,CTRP2,16,0.002,66.0,2.56071,7.5933,1.7303,0.820682,26.1251,0.0479953
402,A-172,KX2-391,All,CTRP2,16,0.002,66.0,-2.58033,4.69187,-3.03621,0.931239,56.0396,0.0489273
403,A-172,L-685458,All,"CTRP2,CCLE",24,0.0011,37.0,7.54701,9.21754,4.66509,0.0441686,0.228393,0.0374332
404,A-172,Lapatinib,All,"CTRP2,GDSC2,CCLE",31,0.002,66.0,7.56455,13.3101,3.58721,0.358625,7.70612,0.0866011
405,A-172,LBH-589,All,CTRP2,16,0.002,66.0,-4.7791,-0.342363,-4.79799,0.995322,70.5772,0.0679435
406,A-172,LBW242,All,CCLE,8,0.0025,8.0,5.74563,7.48854,2.43782,0.0304332,0.210545,0.0565014
407,A-172,LCL161,All,"GDSC2,GDSC1",16,0.01,10.0,4.40196,6.82739,2.36667,0.273206,3.53415,0.112172
408,A-172,LDN-193189,All,GDSC1,9,0.04,10.24,1.85783,2.34936,1.85727,0.998768,18.7324,0.034178
409,A-172,LE-135,All,CTRP2,16,0.002,66.0,6.73597,10.9975,4.11795,0.411788,6.8529,0.0450885
410,A-172,Leflunomide,All,GDSC2,7,0.100053,100.0,5.3164,11.7962,2.89216,0.610669,26.3761,0.0888382
411,A-172,Lenalidomide,All,GDSC1,9,0.0195312,5.0,2.03666,5.41795,0.5302,0.546211,15.0715,0.261933
412,A-172,Lenvatinib,All,CTRP2,16,0.002,66.0,4.52,13.0472,1.20353,0.596955,22.7063,0.0447636
413,A-172,leptomycin B,All,CTRP2,16,0.002,66.0,-10.3948,7.89373,-12.4333,0.878152,73.3248,0.0711273
414,A-172,Lestaurtinib,All,GDSC1,9,0.0078125,2.0,-0.636248,15.493,-7.65149,0.555496,42.2058,0.158881
415,A-172,LFM-A13,All,GDSC1,9,0.0625,16.0,4.66858,7.08438,2.97321,0.352494,5.96811,0.184613
416,A-172,LGK974,All,"GDSC2,GDSC1",24,0.00500264,10.0,4.23346,8.04106,1.67215,0.371447,7.32166,0.0592787
417,A-172,LIMK1 inhibitor BMS4,All,GDSC1,9,0.078125,20.0,5.71582,7.77857,3.57046,0.18471,2.39588,0.0721938
418,A-172,Linifanib,All,"CTRP2,GDSC1",23,0.002,66.0,5.10284,7.15276,4.592,0.732866,8.20448,0.0580553
419,A-172,Linsitinib,All,"CTRP2,GDSC2,GDSC1",40,0.001,33.0,5.56168,7.74766,4.09586,0.372864,3.09259,0.0905225
420,A-172,LJI308,All,GDSC2,7,0.0100053,10.0,5.60919,7.73777,2.60579,0.0861939,0.876244,0.0833621
421,A-172,lomeguatrib,All,CTRP2,16,0.002,66.0,6.07312,7.52637,5.3272,0.489146,2.95964,0.0181542
422,A-172,lovastatin acid,All,CTRP2,16,0.0041,130.0,2.96709,6.5778,2.70972,0.92185,28.0008,0.0636916
423,A-172,LRRK2-IN-1,All,CTRP2,16,0.002,66.0,6.18768,11.1246,3.62268,0.484062,9.88852,0.0517328
424,A-172,Luminespib,All,"GDSC2,GDSC1",23,0.000250132,1.0,-4.50396,-1.71541,-4.57493,0.972047,37.9138,0.151246
425,A-172,LY-2183240,All,CTRP2,16,0.001,33.0,2.37461,4.30826,2.29372,0.954074,18.0621,0.0802669
