,cellosaurus_id,standard_drug_name,dataset,info,n_dosage,min_dosage,max_dosage,IC50,IC90,EC50,Einf,AUC,fitted_mae
198,ACC-MESO-1,FQI-1,All,CTRP2,16,0.001,33.0,4.80169,8.40639,3.15709,0.536918,8.41291,0.0514388
199,ACC-MESO-1,FQI-2,All,CTRP2,14,0.001,33.0,7.04492,12.8879,2.63847,0.320322,6.8114,0.0882645
200,ACC-MESO-1,FSC231,All,CTRP2,16,0.0081,270.0,9.71974,10.7788,7.73481,0.0320298,0.104436,0.0924804
201,ACC-MESO-1,Fulvestrant,All,CTRP2,16,0.002,66.0,7.69736,9.27743,5.51072,0.0912391,0.45836,0.065842
202,ACC-MESO-1,fumonisin B1,All,CTRP2,16,0.015,500.0,10.2624,11.7684,8.44087,0.131048,0.640793,0.0601386
203,ACC-MESO-1,GANT-61,All,CTRP2,16,0.002,66.0,7.18973,12.0037,3.95696,0.372205,6.78599,0.0575915
204,ACC-MESO-1,GDC-0879,All,CTRP2,15,0.002,66.0,7.47766,9.14606,5.46265,0.131523,0.713351,0.0495952
205,ACC-MESO-1,Gefitinib,All,CTRP2,16,0.002,66.0,4.86754,6.19967,4.71453,0.874474,8.38213,0.0358155
206,ACC-MESO-1,Gemcitabine,All,CTRP2,15,0.001,33.0,6.2281,8.53649,4.15839,0.244771,1.96492,0.0454645
207,ACC-MESO-1,GMX-1778,All,CTRP2,16,8.7e-06,0.29,-2.89528,-1.67718,-3.02795,0.880918,7.85175,0.0849512
208,ACC-MESO-1,gossypol,All,CTRP2,16,0.0011,37.0,4.3739,5.61591,4.16149,0.814296,6.32858,0.0412489
209,ACC-MESO-1,GSK-3 inhibitor IX,All,CTRP2,16,0.002,66.0,3.90405,5.34435,3.8558,0.963214,14.4229,0.0802945
210,ACC-MESO-1,GSK4112,All,CTRP2,15,0.002,66.0,8.26087,9.38751,5.68559,0.0130911,0.0450153,0.0830207
211,ACC-MESO-1,GSK461364,All,CTRP2,16,0.002,66.0,2.20714,5.87389,1.902,0.908827,26.6134,0.107986
212,ACC-MESO-1,GW-405833,All,CTRP2,16,0.0041,130.0,6.23809,7.78077,5.88459,0.753439,6.57445,0.0806426
213,ACC-MESO-1,GW843682X,All,CTRP2,16,0.001,33.0,7.0155,11.4839,3.28155,0.275031,4.35434,0.0813755
214,ACC-MESO-1,HC-067047,All,CTRP2,16,0.002,66.0,6.74754,10.601,4.32226,0.401088,5.98812,0.0608468
215,ACC-MESO-1,HLI 373,All,CTRP2,15,0.001,33.0,5.42512,7.7905,3.97429,0.412494,3.81456,0.0620056
216,ACC-MESO-1,hyperforin,All,CTRP2,16,0.002,66.0,7.78878,9.14466,5.59866,0.0558928,0.236454,0.105708
217,ACC-MESO-1,I-BET-762,All,CTRP2,16,0.002,66.0,7.35932,8.78874,5.55174,0.11699,0.539244,0.0333933
218,ACC-MESO-1,I-BET151,All,CTRP2,16,0.002,66.0,6.87106,9.84149,4.78285,0.35172,3.90366,0.0411545
219,ACC-MESO-1,IC-87114,All,CTRP2,16,0.002,66.0,7.80827,9.06487,5.63504,0.0437628,0.170499,0.0835284
220,ACC-MESO-1,Idelalisib,All,CTRP2,16,0.002,66.0,8.66419,17.4,2.37378,0.34098,10.733,0.053643
221,ACC-MESO-1,ifosfamide,All,CTRP2,16,0.002,66.0,7.64838,8.84349,5.65331,0.0497857,0.185052,0.0509079
222,ACC-MESO-1,Imatinib,All,CTRP2,16,0.002,66.0,8.25103,9.53955,5.63114,0.0226911,0.0896728,0.0725899
223,ACC-MESO-1,importazole,All,CTRP2,16,0.0061,200.0,9.42939,12.4891,6.49772,0.217175,2.27289,0.0704033
224,ACC-MESO-1,indisulam,All,CTRP2,16,0.001,33.0,5.66514,8.61573,3.74593,0.386451,4.3702,0.0470064
225,ACC-MESO-1,IPR-456,All,CTRP2,16,0.002,66.0,6.87798,10.1953,4.61595,0.365371,4.57339,0.0412358
226,ACC-MESO-1,isoevodiamine,All,CTRP2,16,0.001,33.0,8.8199,20.3368,0.26974,0.327327,12.8894,0.0810881
227,ACC-MESO-1,isoliquiritigenin,All,CTRP2,16,0.001,33.0,5.03391,5.92533,4.59516,0.506458,1.9086,0.0602931
228,ACC-MESO-1,ISOX,All,CTRP2,16,0.001,33.0,3.50514,5.06265,3.35954,0.897658,10.7646,0.0442233
229,ACC-MESO-1,ISOX:bortezomib (250:1 mol/mol),All,CTRP2,15,0.001,17.0,2.3439,2.9494,2.34292,0.998216,12.4103,0.0391736
230,ACC-MESO-1,itraconazole,All,CTRP2,16,0.00051,17.0,10.1619,28.2515,-3.38408,0.323483,17.3448,0.0493209
231,ACC-MESO-1,IU1,All,CTRP2,16,0.002,66.0,5.97494,7.71795,5.14905,0.521876,3.89968,0.0472138
232,ACC-MESO-1,JQ-1:carboplatin (1:1 mol/mol),All,CTRP2,16,0.002,66.0,8.44297,21.5827,0.172329,0.401051,18.3104,0.0555759
233,ACC-MESO-1,JQ-1:MK-0752 (1:1 mol/mol),All,CTRP2,15,0.002,66.0,7.15903,11.7471,4.06013,0.369632,6.4133,0.0602802
234,ACC-MESO-1,JQ-1:navitoclax (2:1 mol/mol),All,CTRP2,16,0.0015,50.0,1.11814,3.21321,1.10172,0.991392,30.1766,0.193773
235,ACC-MESO-1,JQ-1:UNC0638 (2:1 mol/mol),All,CTRP2,16,0.0015,50.0,7.04229,10.0344,4.47565,0.263682,2.77425,0.0965916
236,ACC-MESO-1,JQ-1:vorinostat (2:1 mol/mol),All,CTRP2,16,0.0015,50.0,2.8297,4.15067,2.81866,0.990814,18.7671,0.082757
237,ACC-MESO-1,JW-480,All,CTRP2,15,0.002,66.0,6.90339,8.87909,5.26295,0.277816,1.94975,0.0620332
238,ACC-MESO-1,KHS101,All,CTRP2,16,0.002,66.0,2.46995,4.21547,2.45249,0.989007,23.8719,0.083165
239,ACC-MESO-1,Ki8751,All,CTRP2,16,0.002,66.0,7.33031,12.9143,3.61326,0.376133,7.96054,0.0690468
240,ACC-MESO-1,Ko-143,All,CTRP2,15,0.0041,130.0,8.22704,12.2259,5.34327,0.340305,5.06135,0.0800436
241,ACC-MESO-1,KU 0060648,All,CTRP2,16,0.001,33.0,5.84036,10.7861,2.80689,0.412505,7.96275,0.0549841
242,ACC-MESO-1,KU-0063794,All,CTRP2,16,0.002,66.0,6.25813,14.9858,1.75055,0.486551,17.0734,0.0772832
243,ACC-MESO-1,KU-55933,All,CTRP2,16,0.002,66.0,5.80538,9.28712,4.21978,0.537638,8.14271,0.0518829
244,ACC-MESO-1,KU-60019,All,CTRP2,15,0.002,66.0,6.46949,7.83617,5.47325,0.335497,1.69366,0.0324596
245,ACC-MESO-1,KW-2449,All,CTRP2,16,0.002,66.0,3.50784,5.32564,3.43411,0.955469,17.15,0.0478913
246,ACC-MESO-1,KX2-391,All,CTRP2,15,0.002,66.0,6.24854,13.3425,2.56405,0.484197,14.0475,0.0324695
247,ACC-MESO-1,L-685458,All,CTRP2,15,0.0023,37.0,7.29293,8.44396,4.84146,0.018393,0.0695949,0.0876024
248,ACC-MESO-1,Lapatinib,All,CTRP2,15,0.002,66.0,8.00628,12.2322,4.39245,0.265017,3.94347,0.0707146
249,ACC-MESO-1,LBH-589,All,CTRP2,16,0.002,66.0,-2.34286,-0.60311,-2.3429,0.999975,55.876,0.0599112
250,ACC-MESO-1,LE-135,All,CTRP2,16,0.002,66.0,6.41536,8.36282,5.17794,0.396866,2.98559,0.129903
251,ACC-MESO-1,Lenvatinib,All,CTRP2,16,0.002,66.0,7.83235,12.6062,4.10716,0.30514,5.26304,0.0898343
252,ACC-MESO-1,leptomycin B,All,CTRP2,16,0.002,66.0,1.23688,14.7679,-2.7681,0.685823,40.3382,0.109664
253,ACC-MESO-1,Linifanib,All,CTRP2,15,0.002,66.0,5.40417,6.91897,5.00272,0.7168,5.7945,0.0506473
254,ACC-MESO-1,Linsitinib,All,CTRP2,16,0.001,33.0,6.04519,8.49079,4.06676,0.289224,2.53155,0.0810665
255,ACC-MESO-1,lomeguatrib,All,CTRP2,16,0.002,66.0,6.42334,9.01552,4.86161,0.420381,4.28652,0.035697
256,ACC-MESO-1,lovastatin acid,All,CTRP2,16,0.0041,130.0,3.39814,5.64711,3.34045,0.971828,24.4338,0.123063
257,ACC-MESO-1,LY-2157299,All,CTRP2,15,0.002,66.0,7.96513,9.34331,5.59512,0.0446923,0.191059,0.0309365
258,ACC-MESO-1,LY-2183240,All,CTRP2,16,0.001,33.0,5.64342,7.43225,4.30524,0.323927,2.1232,0.0626907
259,ACC-MESO-1,manumycin A,All,CTRP2,16,0.00092,30.0,5.21754,7.23977,3.98814,0.416409,3.30597,0.140722
260,ACC-MESO-1,Masitinib,All,CTRP2,16,0.002,66.0,5.12555,6.79784,4.76877,0.769816,7.44793,0.044787
261,ACC-MESO-1,Mdivi-1,All,CTRP2,15,0.002,66.0,6.87993,9.79231,4.8128,0.347427,3.76911,0.0363582
262,ACC-MESO-1,Merck60,All,CTRP2,16,0.001,33.0,7.21687,8.2815,4.70582,0.0111657,0.0362456,0.0614965
263,ACC-MESO-1,Methotrexate,All,CTRP2,15,0.002,66.0,5.90607,6.55817,5.66475,0.614455,1.8845,0.223492
264,ACC-MESO-1,MGCD-265,All,CTRP2,16,0.002,66.0,5.04733,7.95124,4.17112,0.680141,10.0362,0.064489
265,ACC-MESO-1,MI-1,All,CTRP2,16,0.001,33.0,6.95402,8.36537,4.58294,0.0486629,0.213482,0.0481802
266,ACC-MESO-1,mitomycin,All,CTRP2,16,0.0015,50.0,4.10472,4.89193,4.09508,0.98656,10.2763,0.0516378
267,ACC-MESO-1,MK-0752,All,CTRP2,14,0.002,33.0,6.79837,8.13147,4.60723,0.0526045,0.234018,0.110575
268,ACC-MESO-1,MK-1775,All,CTRP2,16,0.001,33.0,4.7377,8.35414,3.12747,0.54645,8.66827,0.139137
269,ACC-MESO-1,MK-2206,All,CTRP2,16,0.001,33.0,4.93102,9.43043,2.7562,0.513838,9.82972,0.057299
270,ACC-MESO-1,ML006,All,CTRP2,16,0.016,530.0,10.9209,11.8896,8.7411,0.0141487,0.0418394,0.0960303
271,ACC-MESO-1,ML030,All,CTRP2,16,0.002,66.0,7.1171,13.8,3.02027,0.412731,10.6832,0.075978
272,ACC-MESO-1,ML050,All,CTRP2,16,0.002,66.0,7.43541,11.2742,4.4781,0.310841,4.33219,0.0422955
273,ACC-MESO-1,ML162,All,CTRP2,16,0.001,33.0,0.551315,2.55521,0.538183,0.992801,29.9774,0.0477517
274,ACC-MESO-1,ML203,All,CTRP2,16,0.0011,37.0,6.80739,8.20089,4.74483,0.0744979,0.326511,0.0728285
275,ACC-MESO-1,ML210,All,CTRP2,16,0.001,33.0,6.74868,13.6989,2.04213,0.368469,9.57898,0.0963727
276,ACC-MESO-1,ML239,All,CTRP2,16,0.002,66.0,6.9491,12.074,3.74632,0.404228,8.03082,0.0487195
277,ACC-MESO-1,ML258,All,CTRP2,16,0.002,66.0,8.22762,9.55535,5.61745,0.0262637,0.107145,0.113605
278,ACC-MESO-1,ML311,All,CTRP2,17,0.001,66.0,2.873,5.26344,2.76103,0.948585,20.1672,0.0671299
279,ACC-MESO-1,ML312,All,CTRP2,16,0.002,66.0,8.30993,9.76246,5.57552,0.0314611,0.140787,0.121106
280,ACC-MESO-1,ML320,All,CTRP2,16,0.002,66.0,10.5128,23.6761,0.616857,0.321723,13.9776,0.0665212
281,ACC-MESO-1,MLN2238,All,CTRP2,14,0.001,33.0,1.04672,3.19228,1.01469,0.9836,26.7406,0.0322758
282,ACC-MESO-1,momelotinib,All,CTRP2,15,0.002,66.0,3.36656,7.43718,2.65119,0.809294,20.4359,0.0754573
283,ACC-MESO-1,myricetin,All,CTRP2,16,0.002,66.0,7.12811,8.77369,5.44198,0.190461,1.05423,0.0503366
284,ACC-MESO-1,myriocin,All,CTRP2,16,0.001,33.0,6.15441,7.6993,4.48803,0.170977,0.878325,0.0531056
285,ACC-MESO-1,N9-isopropylolomoucine,All,CTRP2,16,0.012,400.0,8.83772,11.0435,7.60152,0.451871,4.01732,0.156793
286,ACC-MESO-1,nakiterpiosin,All,CTRP2,16,0.001,33.0,5.8047,13.1365,1.6132,0.443282,12.8242,0.0369904
287,ACC-MESO-1,narciclasine,All,CTRP2,16,0.001,33.0,-0.371486,2.60533,-0.420345,0.98197,36.238,0.05728
288,ACC-MESO-1,Navitoclax,All,CTRP2,15,0.001,33.0,7.24876,8.52958,4.63374,0.0222793,0.0875007,0.164631
289,ACC-MESO-1,navitoclax:birinapant (1:1 mol/mol),All,CTRP2,16,0.001,33.0,2.39529,5.44297,2.03543,0.871005,18.9237,0.0797142
290,ACC-MESO-1,navitoclax:gemcitabine (1:1 mol/mol),All,CTRP2,16,0.001,33.0,0.0714891,4.36437,-0.213266,0.927256,34.0371,0.0400827
291,ACC-MESO-1,navitoclax:MST-312 (1:1 mol/mol),All,CTRP2,16,0.001,33.0,1.43239,2.53901,1.43162,0.999233,24.0662,0.0960037
292,ACC-MESO-1,navitoclax:piperlongumine (1:1 mol/mol),All,CTRP2,15,0.002,33.0,2.98203,5.47771,2.66202,0.860053,15.9425,0.0855415
293,ACC-MESO-1,navitoclax:pluripotin (1:1 mol/mol),All,CTRP2,16,0.001,33.0,0.095021,1.71026,0.0932715,0.99881,32.9793,0.190687
294,ACC-MESO-1,navitoclax:PLX-4032 (1:1 mol/mol),All,CTRP2,16,0.001,33.0,3.00474,6.22734,2.41219,0.8007,15.7589,0.15032
295,ACC-MESO-1,navitoclax:sorafenib (1:1 mol/mol),All,CTRP2,16,0.0015,50.0,3.46255,6.66773,2.9222,0.816877,16.4805,0.207118
296,ACC-MESO-1,necrostatin-1,All,CTRP2,16,0.016,530.0,9.49078,12.9279,7.46494,0.429994,5.85533,0.0399248
297,ACC-MESO-1,necrostatin-7,All,CTRP2,16,0.002,66.0,7.71218,9.08005,5.59187,0.0642245,0.275308,0.0414961
298,ACC-MESO-1,Nelarabine,All,CTRP2,16,0.002,66.0,7.98117,9.22928,5.64135,0.0319977,0.123071,0.0694819
299,ACC-MESO-1,neratinib,All,CTRP2,16,0.001,33.0,7.20316,12.5513,2.90141,0.291748,5.57975,0.069675
300,ACC-MESO-1,niclosamide,All,CTRP2,15,0.001,33.0,0.305697,2.85218,0.267486,0.983516,31.6971,0.079647
301,ACC-MESO-1,Nilotinib,All,CTRP2,15,0.002,66.0,7.63275,9.21247,5.50763,0.0989229,0.498928,0.0430736
302,ACC-MESO-1,nintedanib,All,CTRP2,16,0.002,66.0,6.70756,13.7932,2.70785,0.448769,12.6301,0.11487
303,ACC-MESO-1,NPC-26,All,CTRP2,16,0.0012,40.0,7.04718,8.36709,4.88878,0.0535567,0.220079,0.106728
304,ACC-MESO-1,NSC 74859,All,CTRP2,16,0.016,530.0,10.0351,11.289,8.60569,0.151022,0.622199,0.0613325
305,ACC-MESO-1,NSC23766,All,CTRP2,16,0.016,530.0,8.22429,12.6197,6.53755,0.601731,12.254,0.0716973
306,ACC-MESO-1,NSC30930,All,CTRP2,16,0.002,66.0,7.70588,9.10531,5.5799,0.0685821,0.301466,0.073071
307,ACC-MESO-1,NSC48300,All,CTRP2,16,0.002,66.0,6.43589,7.5563,5.58454,0.316964,1.29502,0.0991869
308,ACC-MESO-1,NSC632839,All,CTRP2,12,0.016,33.0,3.57953,4.88859,3.48543,0.921197,13.7488,0.0571477
309,ACC-MESO-1,NSC95397,All,CTRP2,16,0.001,33.0,5.72175,8.72043,3.73576,0.378406,4.32297,0.060538
310,ACC-MESO-1,Nutlin-3a,All,CTRP2,16,0.0045,150.0,6.66109,7.15269,6.62824,0.926728,3.89197,0.0525871
311,ACC-MESO-1,NVP-231,All,CTRP2,16,0.002,66.0,6.80933,16.6555,1.36208,0.457428,17.3834,0.0952532
312,ACC-MESO-1,NVP-ADW742,All,CTRP2,16,0.002,66.0,7.88036,9.19563,5.6157,0.0444855,0.181474,0.057232
313,ACC-MESO-1,NVP-BSK805,All,CTRP2,16,0.002,66.0,4.86296,7.80606,4.05505,0.70724,10.9616,0.0559092
314,ACC-MESO-1,NVP-TAE684,All,CTRP2,16,0.002,66.0,1.73208,3.34022,1.72805,0.997246,28.7427,0.107081
315,ACC-MESO-1,Obatoclax Mesylate,All,CTRP2,16,0.002,66.0,0.517172,6.36545,-0.0782755,0.888608,38.4215,0.0517493
316,ACC-MESO-1,Olaparib,All,CTRP2,16,0.0045,150.0,8.60452,13.5556,5.12564,0.35194,6.49513,0.0268826
317,ACC-MESO-1,OSI-027,All,CTRP2,15,0.002,66.0,4.93979,13.0791,1.56882,0.574,20.4875,0.0265758
318,ACC-MESO-1,OSI-930,All,CTRP2,16,0.002,66.0,6.24752,12.3698,3.04934,0.481783,12.1239,0.0898303
319,ACC-MESO-1,ouabain,All,CTRP2,16,0.0081,270.0,2.87079,20.3667,-2.80676,0.657866,43.2901,0.0832145
320,ACC-MESO-1,Oxaliplatin,All,CTRP2,12,0.032,66.0,7.99557,9.14778,5.6746,0.0236423,0.113957,0.0440894
321,ACC-MESO-1,PAC-1,All,CTRP2,16,0.001,33.0,1.64886,2.10428,1.64886,1.0,22.6216,0.0604297
322,ACC-MESO-1,Paclitaxel,All,CTRP2,16,0.002,66.0,6.51004,9.70385,4.58676,0.420591,5.2847,0.0808885
323,ACC-MESO-1,pandacostat,All,CTRP2,16,0.001,33.0,6.65672,8.13169,4.54937,0.0830321,0.387663,0.0381419
324,ACC-MESO-1,parbendazole,All,CTRP2,16,0.002,66.0,7.69502,10.0207,5.20491,0.173726,1.34566,0.0415443
325,ACC-MESO-1,Parthenolide,All,CTRP2,13,0.002,66.0,8.28236,9.43371,5.67754,0.0137761,0.0484262,0.0703999
326,ACC-MESO-1,Pazopanib,All,CTRP2,16,0.002,66.0,5.782,9.47948,4.10357,0.538904,8.67725,0.0678961
327,ACC-MESO-1,PD318088,All,CTRP2,16,0.002,66.0,6.86809,8.98913,5.18888,0.298744,2.2823,0.0747311
328,ACC-MESO-1,PDMP,All,CTRP2,16,0.0065,210.0,6.91731,9.11271,6.27556,0.68946,7.8004,0.0625619
329,ACC-MESO-1,Pevonedistat,All,CTRP2,16,0.0011,37.0,2.59582,7.82217,1.38094,0.750036,21.8452,0.167411
330,ACC-MESO-1,PF-184,All,CTRP2,16,0.002,66.0,6.25038,8.64635,4.91084,0.452916,4.38175,0.0839846
331,ACC-MESO-1,PF-573228,All,CTRP2,16,0.002,66.0,6.14588,9.59844,4.35122,0.48386,6.92288,0.0351101
332,ACC-MESO-1,PF-750,All,CTRP2,16,0.0081,270.0,7.66806,11.7402,5.89426,0.554917,9.98051,0.139109
333,ACC-MESO-1,PHA-793887,All,CTRP2,16,0.002,66.0,6.415,9.22252,4.75264,0.427994,4.75514,0.149561
334,ACC-MESO-1,phloretin,All,CTRP2,16,0.018,590.0,8.35818,15.6177,5.26797,0.563696,17.9668,0.087721
335,ACC-MESO-1,PI-103,All,CTRP2,16,0.0011,37.0,3.6138,9.23927,1.74811,0.650954,17.8312,0.121684
336,ACC-MESO-1,Pictilisib,All,CTRP2,16,0.002,66.0,4.4182,11.6297,1.80281,0.621394,20.8701,0.0516975
337,ACC-MESO-1,pifithrin-alpha,All,CTRP2,16,0.0071,230.0,8.65574,16.3489,4.24873,0.442404,13.3942,0.0868402
338,ACC-MESO-1,pifithrin-mu,All,CTRP2,16,0.001,33.0,11.7713,29.2836,-2.0322,0.300691,15.6277,0.0719439
339,ACC-MESO-1,PIK-93,All,CTRP2,16,0.002,66.0,5.83021,9.83158,3.96948,0.52937,9.14041,0.0196566
340,ACC-MESO-1,Piperlongumine,All,CTRP2,16,0.001,33.0,4.73848,5.43125,4.5606,0.725172,2.71306,0.119466
341,ACC-MESO-1,piperlongumine:MST-312 (1:1 mol/mol),All,CTRP2,16,0.001,33.0,3.66328,5.89084,3.24405,0.796134,10.741,0.0439309
342,ACC-MESO-1,PL-DI,All,CTRP2,16,0.002,66.0,2.25484,3.07628,2.25481,0.99996,25.2467,0.0564285
343,ACC-MESO-1,Platin,All,CTRP2,16,0.002,66.0,7.54171,9.09243,5.51413,0.107019,0.532205,0.0392349
344,ACC-MESO-1,pluripotin,All,CTRP2,16,0.001,33.0,4.84658,11.5353,1.63265,0.51624,14.5715,0.127738
345,ACC-MESO-1,PLX-4032,All,CTRP2,15,0.001,33.0,6.8807,10.0963,3.83494,0.221876,2.44584,0.0678589
346,ACC-MESO-1,PLX-4720,All,CTRP2,16,0.001,33.0,5.78885,7.58446,4.32822,0.286804,1.84021,0.0857818
347,ACC-MESO-1,PRIMA-1,All,CTRP2,16,0.0051,170.0,8.34078,9.88967,6.83249,0.210612,1.1096,0.0536597
348,ACC-MESO-1,PRIMA-1MET,All,CTRP2,16,0.001,33.0,6.72821,7.98467,4.63317,0.0499947,0.19539,0.0862335
349,ACC-MESO-1,PRL-3 Inhibitor I,All,CTRP2,16,0.0041,130.0,8.5415,10.0101,6.52552,0.0933927,0.438259,0.0454138
350,ACC-MESO-1,procarbazine,All,CTRP2,16,0.002,66.0,8.2517,9.48538,5.64973,0.0192408,0.0726736,0.04856
351,ACC-MESO-1,prochlorperazine,All,CTRP2,16,0.002,66.0,4.62971,5.35794,4.62056,0.98619,9.45551,0.0459636
352,ACC-MESO-1,purmorphamine,All,CTRP2,16,0.0046,150.0,8.90547,10.4081,6.72597,0.0793096,0.376898,0.100169
353,ACC-MESO-1,PX-12,All,CTRP2,16,0.003,100.0,6.93876,8.42157,5.9872,0.392457,2.23832,0.0411244
354,ACC-MESO-1,PYR-41,All,CTRP2,16,0.002,66.0,7.96627,9.33933,5.59698,0.0441309,0.187904,0.0467912
355,ACC-MESO-1,pyrazolanthrone,All,CTRP2,16,0.002,66.0,7.05161,9.43959,5.09481,0.283583,2.41466,0.0977478
356,ACC-MESO-1,QS11,All,CTRP2,14,0.001,33.0,6.99827,9.45269,4.17696,0.148157,1.19334,0.0564442
357,ACC-MESO-1,Quizartinib,All,CTRP2,16,0.002,66.0,8.0581,9.2551,5.66006,0.024213,0.0889604,0.110685
358,ACC-MESO-1,RAF265,All,CTRP2,16,0.002,66.0,2.85051,4.58095,2.82368,0.982967,21.3682,0.145662
359,ACC-MESO-1,Rapamycin,All,CTRP2,16,0.001,33.0,10.8514,30.3841,-3.17331,0.342263,19.3744,0.0662017
360,ACC-MESO-1,Regorafenib,All,CTRP2,12,0.032,66.0,8.88367,16.5236,2.94005,0.306494,10.9755,0.069047
361,ACC-MESO-1,Repligen 136,All,CTRP2,16,0.002,66.0,7.33775,9.81711,5.09581,0.241187,2.07485,0.087751
362,ACC-MESO-1,RG-108,All,CTRP2,15,0.0081,270.0,8.02508,9.98026,7.08164,0.514531,4.27987,0.0729647
363,ACC-MESO-1,rigosertib,All,CTRP2,16,0.002,66.0,8.80494,17.4212,2.45967,0.330934,10.2193,0.0483397
364,ACC-MESO-1,RITA,All,CTRP2,16,0.001,33.0,7.59404,8.8252,4.65306,0.0104534,0.0392273,0.0936081
365,ACC-MESO-1,Ruxolitinib,All,CTRP2,16,0.002,66.0,5.85185,6.9707,5.41239,0.593422,3.05313,0.0722216
366,ACC-MESO-1,salermide:PLX-4032 (12:1 mol/mol),All,CTRP2,15,0.0066,220.0,8.26519,9.61427,7.22998,0.312598,1.53179,0.0766383
367,ACC-MESO-1,Saracatinib,All,CTRP2,15,0.002,66.0,7.46324,13.7201,3.31517,0.37795,8.94714,0.03931
368,ACC-MESO-1,SB-225002,All,CTRP2,16,0.0011,37.0,5.16481,7.0799,4.23677,0.512803,4.16787,0.0305192
369,ACC-MESO-1,SB-431542,All,CTRP2,16,0.002,66.0,7.20608,12.1697,3.88762,0.374201,7.04269,0.0843649
370,ACC-MESO-1,SB-525334,All,CTRP2,16,0.002,66.0,4.46099,5.07601,4.45904,0.996519,10.5554,0.0619231
371,ACC-MESO-1,SB-743921,All,CTRP2,16,0.001,33.0,4.53747,5.03424,4.49392,0.903971,3.52925,0.0649858
372,ACC-MESO-1,SCH-529074,All,CTRP2,16,0.001,33.0,3.56053,4.01923,3.56019,0.999182,9.88686,0.0432262
373,ACC-MESO-1,SCH-79797,All,CTRP2,16,0.0011,37.0,0.878418,3.68952,0.794563,0.96724,29.0825,0.0714525
374,ACC-MESO-1,Selisistat,All,CTRP2,16,0.0024,80.0,7.30843,9.11646,5.636,0.231679,1.4434,0.0569274
375,ACC-MESO-1,Selumetinib,All,CTRP2,16,0.0081,270.0,8.34116,9.96462,7.34315,0.411498,2.60724,0.065931
376,ACC-MESO-1,selumetinib:BRD-A02303741 (4:1 mol/mol),All,CTRP2,16,0.0051,170.0,11.1516,21.1115,3.36979,0.304582,10.4824,0.0463924
377,ACC-MESO-1,selumetinib:decitabine (4:1 mol/mol),All,CTRP2,16,0.0051,170.0,8.55579,11.6263,6.1627,0.30569,3.39328,0.0466246
378,ACC-MESO-1,selumetinib:GDC-0941 (4:1 mol/mol),All,CTRP2,16,0.0051,170.0,2.78173,7.91778,2.21162,0.878653,32.632,0.0825835
379,ACC-MESO-1,selumetinib:JQ-1 (4:1 mol/mol),All,CTRP2,16,0.0051,170.0,3.39478,4.67665,3.39359,0.998974,26.7241,0.11664
380,ACC-MESO-1,selumetinib:MK-2206 (8:1 mol/mol),All,CTRP2,16,0.0046,150.0,6.65769,14.5622,3.07594,0.539606,18.1802,0.0570289
381,ACC-MESO-1,selumetinib:navitoclax (8:1 mol/mol),All,CTRP2,16,0.0046,150.0,4.43799,7.4749,4.1125,0.882796,19.7621,0.0860581
382,ACC-MESO-1,selumetinib:piperlongumine (8:1 mol/mol),All,CTRP2,16,0.0046,150.0,7.45604,8.68056,6.68251,0.399462,1.89547,0.0823952
383,ACC-MESO-1,selumetinib:PLX-4032 (8:1 mol/mol),All,CTRP2,16,0.0046,150.0,7.00385,10.6155,5.34452,0.534162,8.3738,0.0389455
384,ACC-MESO-1,selumetinib:tretinoin (2:1 mol/mol),All,CTRP2,16,0.0061,200.0,8.44201,10.9199,6.61381,0.330094,3.01173,0.0506389
385,ACC-MESO-1,selumetinib:UNC0638 (4:1 mol/mol),All,CTRP2,15,0.0051,83.0,9.17357,16.5908,3.36876,0.303854,8.57307,0.0405035
386,ACC-MESO-1,selumetinib:vorinostat (8:1 mol/mol),All,CTRP2,16,0.0046,150.0,5.65823,6.52435,5.64383,0.981736,10.5239,0.0871376
387,ACC-MESO-1,semagacestat,All,CTRP2,16,0.002,66.0,7.77256,11.3917,4.63689,0.259381,3.29458,0.0455708
388,ACC-MESO-1,Sepantronium bromide,All,CTRP2,15,3.2e-05,1.0,-8.17849,-6.01979,-8.17896,0.999758,54.7679,0.103625
389,ACC-MESO-1,Serdemetan,All,CTRP2,16,0.001,33.0,5.79322,7.60358,4.32204,0.287235,1.85864,0.0903838
390,ACC-MESO-1,serdemetan:SCH-529074 (1:1 mol/mol),All,CTRP2,16,0.001,33.0,4.03311,4.82471,3.99203,0.943052,6.87808,0.0552869
391,ACC-MESO-1,SGX-523,All,CTRP2,16,0.002,66.0,7.82449,9.53724,5.46534,0.092489,0.503997,0.0515883
392,ACC-MESO-1,SID 26681509,All,CTRP2,15,0.009,300.0,6.5844,7.27628,6.58102,0.994634,10.956,0.0553661
393,ACC-MESO-1,sildenafil,All,CTRP2,15,0.016,270.0,9.04626,10.7411,7.43954,0.221524,1.37553,0.052701
394,ACC-MESO-1,silmitasertib,All,CTRP2,16,0.002,66.0,6.29517,10.2857,4.12891,0.465536,7.57766,0.0769494
395,ACC-MESO-1,simvastatin,All,CTRP2,16,0.001,33.0,3.17514,4.81452,3.06228,0.924513,12.8434,0.0863886
396,ACC-MESO-1,sirolimus:bortezomib (250:1 mol/mol),All,CTRP2,16,0.00051,17.0,2.66467,3.48585,2.64842,0.978267,9.52437,0.0854058
